mode,experiment,time,cmd_waist,cmd_shoulder,cmd_elbow,cmd_wrist_angle,cmd_wrist_rotate,q_waist,q_shoulder,q_elbow,q_wrist_angle,q_wrist_rotate,qd_waist,qd_shoulder,qd_elbow,qd_wrist_angle,qd_wrist_rotate,tau_waist,tau_shoulder,tau_elbow,tau_wrist_angle,tau_wrist_rotate,ee_x,ee_y,ee_z
intvelocity,step,0.9560,0.0,0.0,-0.5,0.0,0.0,0.0,0.007202,-0.434272,0.007038,0.0,-0.0,-0.000789,-0.503441,-0.000125,-0.0,-1.5e-05,-1.228282,-1.140127,-0.169548,-0.0,0.378416,0.0,0.457461
intvelocity,step,0.9580,0.0,0.0,-0.5,0.0,0.0,0.0,0.007201,-0.435279,0.007038,0.0,-0.0,-0.000792,-0.503449,-0.000132,-0.0,-1.5e-05,-1.227986,-1.139703,-0.169534,-0.0,0.378267,0.0,0.457791
intvelocity,step,0.9600,0.0,0.0,-0.5,0.0,0.0,0.0,0.007199,-0.436286,0.007037,0.0,-0.0,-0.000795,-0.503457,-0.000139,-0.0,-1.5e-05,-1.227689,-1.139277,-0.169519,-0.0,0.378118,0.0,0.458121
intvelocity,step,0.9620,0.0,0.0,-0.5,0.0,0.0,0.0,0.007197,-0.437293,0.007037,0.0,-0.0,-0.000798,-0.503465,-0.000146,-0.0,-1.5e-05,-1.227391,-1.138851,-0.169505,-0.0,0.377968,0.0,0.45845
intvelocity,step,0.9640,0.0,0.0,-0.5,0.0,0.0,0.0,0.007196,-0.4383,0.007037,0.0,-0.0,-0.000801,-0.503473,-0.000152,-0.0,-1.5e-05,-1.227092,-1.138425,-0.169489,-0.0,0.377818,0.0,0.45878
intvelocity,step,0.9660,0.0,0.0,-0.5,0.0,0.0,0.0,0.007194,-0.439307,0.007036,0.0,-0.0,-0.000804,-0.503481,-0.000159,-0.0,-1.5e-05,-1.226792,-1.137997,-0.169474,-0.0,0.377668,0.0,0.459109
intvelocity,step,0.9680,0.0,0.0,-0.5,0.0,0.0,0.0,0.007193,-0.440314,0.007036,0.0,-0.0,-0.000807,-0.503489,-0.000166,-0.0,-1.4e-05,-1.226491,-1.137568,-0.169458,-0.0,0.377517,0.0,0.459438
intvelocity,step,0.9700,0.0,0.0,-0.5,0.0,0.0,0.0,0.007191,-0.441321,0.007036,0.0,-0.0,-0.00081,-0.503497,-0.000173,-0.0,-1.4e-05,-1.22619,-1.137138,-0.169442,-0.0,0.377366,0.0,0.459767
intvelocity,step,0.9720,0.0,0.0,-0.5,0.0,0.0,0.0,0.007189,-0.442328,0.007035,0.0,-0.0,-0.000813,-0.503504,-0.000179,-0.0,-1.4e-05,-1.225887,-1.136708,-0.169426,-0.0,0.377215,0.0,0.460096
intvelocity,step,0.9740,0.0,0.0,-0.5,0.0,0.0,0.0,0.007188,-0.443335,0.007035,0.0,-0.0,-0.000816,-0.503512,-0.000186,-0.0,-1.4e-05,-1.225583,-1.136276,-0.169409,-0.0,0.377063,0.0,0.460424
intvelocity,step,0.9760,0.0,0.0,-0.5,0.0,0.0,0.0,0.007186,-0.444342,0.007035,0.0,-0.0,-0.000819,-0.50352,-0.000193,-0.0,-1.4e-05,-1.225278,-1.135844,-0.169392,-0.0,0.376911,0.0,0.460753
intvelocity,step,0.9780,0.0,0.0,-0.5,0.0,0.0,0.0,0.007184,-0.445349,0.007034,0.0,-0.0,-0.000822,-0.503528,-0.000199,-0.0,-1.4e-05,-1.224972,-1.13541,-0.169374,-0.0,0.376759,0.0,0.461081
intvelocity,step,0.9800,0.0,0.0,-0.5,0.0,0.0,0.0,0.007183,-0.446356,0.007034,0.0,-0.0,-0.000824,-0.503536,-0.000206,-0.0,-1.4e-05,-1.224665,-1.134976,-0.169357,-0.0,0.376606,0.0,0.461409
intvelocity,step,0.9820,0.0,0.0,-0.5,0.0,0.0,0.0,0.007181,-0.447363,0.007033,0.0,-0.0,-0.000827,-0.503544,-0.000213,-0.0,-1.4e-05,-1.224358,-1.134541,-0.169339,-0.0,0.376453,0.0,0.461737
intvelocity,step,0.9840,0.0,0.0,-0.5,0.0,0.0,0.0,0.00718,-0.44837,0.007033,0.0,-0.0,-0.00083,-0.503552,-0.000219,-0.0,-1.4e-05,-1.224049,-1.134105,-0.169321,-0.0,0.3763,0.0,0.462065
intvelocity,step,0.9860,0.0,0.0,-0.5,0.0,0.0,0.0,0.007178,-0.449377,0.007033,0.0,-0.0,-0.000833,-0.50356,-0.000226,-0.0,-1.4e-05,-1.223739,-1.133668,-0.169302,-0.0,0.376147,0.0,0.462393
intvelocity,step,0.9880,0.0,0.0,-0.5,0.0,0.0,0.0,0.007176,-0.450385,0.007032,0.0,-0.0,-0.000836,-0.503568,-0.000232,-0.0,-1.4e-05,-1.223428,-1.13323,-0.169283,-0.0,0.375993,0.0,0.462721
intvelocity,step,0.9900,0.0,0.0,-0.5,0.0,0.0,0.0,0.007174,-0.451392,0.007032,0.0,-0.0,-0.000839,-0.503575,-0.000239,-0.0,-1.3e-05,-1.223116,-1.132791,-0.169264,-0.0,0.375838,0.0,0.463048
intvelocity,step,0.9920,0.0,0.0,-0.5,0.0,0.0,0.0,0.007173,-0.452399,0.007031,0.0,-0.0,-0.000842,-0.503583,-0.000246,-0.0,-1.3e-05,-1.222803,-1.132352,-0.169244,-0.0,0.375684,0.0,0.463376
intvelocity,step,0.9940,0.0,0.0,-0.5,0.0,0.0,0.0,0.007171,-0.453406,0.007031,0.0,-0.0,-0.000845,-0.503591,-0.000252,-0.0,-1.3e-05,-1.22249,-1.131911,-0.169225,-0.0,0.375529,0.0,0.463703
intvelocity,step,0.9960,0.0,0.0,-0.5,0.0,0.0,0.0,0.007169,-0.454413,0.00703,0.0,-0.0,-0.000848,-0.503599,-0.000259,-0.0,-1.3e-05,-1.222175,-1.131469,-0.169205,-0.0,0.375373,0.0,0.46403
intvelocity,step,0.9980,0.0,0.0,-0.5,0.0,0.0,0.0,0.007168,-0.45542,0.00703,0.0,-0.0,-0.000851,-0.503607,-0.000265,-0.0,-1.3e-05,-1.221859,-1.131027,-0.169184,-0.0,0.375218,0.0,0.464357
intvelocity,step,1.0000,0.0,0.0,-0.5,0.0,0.0,0.0,0.007166,-0.456428,0.007029,0.0,-0.0,-0.000854,-0.503615,-0.000272,-0.0,-1.3e-05,-1.221542,-1.130584,-0.169163,-0.0,0.375062,0.0,0.464684
intvelocity,step,1.0020,0.0,0.0,-0.5,0.0,0.0,0.0,0.007164,-0.457435,0.007028,0.0,-0.0,-0.000857,-0.503623,-0.000278,-0.0,-1.3e-05,-1.221225,-1.130139,-0.169142,-0.0,0.374905,0.0,0.46501
intvelocity,step,1.0040,0.0,0.0,-0.5,0.0,0.0,0.0,0.007163,-0.458442,0.007028,0.0,-0.0,-0.00086,-0.50363,-0.000285,-0.0,-1.3e-05,-1.220906,-1.129694,-0.169121,-0.0,0.374749,0.0,0.465337
intvelocity,step,1.0060,0.0,0.0,-0.5,0.0,0.0,0.0,0.007161,-0.459449,0.007027,0.0,-0.0,-0.000862,-0.503638,-0.000291,-0.0,-1.3e-05,-1.220586,-1.129248,-0.1691,-0.0,0.374592,0.0,0.465663
intvelocity,step,1.0080,0.0,0.0,-0.5,0.0,0.0,0.0,0.007159,-0.460457,0.007027,0.0,-0.0,-0.000865,-0.503646,-0.000298,-0.0,-1.3e-05,-1.220266,-1.128801,-0.169078,-0.0,0.374434,0.0,0.465989
intvelocity,step,1.0100,0.0,0.0,-0.5,0.0,0.0,0.0,0.007157,-0.461464,0.007026,0.0,-0.0,-0.000868,-0.503654,-0.000304,-0.0,-1.3e-05,-1.219944,-1.128353,-0.169055,-0.0,0.374277,0.0,0.466315
intvelocity,step,1.0120,0.0,0.0,-0.5,0.0,0.0,0.0,0.007156,-0.462471,0.007026,0.0,-0.0,-0.000871,-0.503662,-0.000311,-0.0,-1.2e-05,-1.219621,-1.127905,-0.169033,-0.0,0.374119,0.0,0.466641
intvelocity,step,1.0140,0.0,0.0,-0.5,0.0,0.0,0.0,0.007154,-0.463479,0.007025,0.0,-0.0,-0.000874,-0.50367,-0.000317,-0.0,-1.2e-05,-1.219298,-1.127455,-0.16901,-0.0,0.37396,0.0,0.466967
intvelocity,step,1.0160,0.0,0.0,-0.5,0.0,0.0,0.0,0.007152,-0.464486,0.007024,0.0,-0.0,-0.000877,-0.503678,-0.000324,-0.0,-1.2e-05,-1.218973,-1.127004,-0.168987,-0.0,0.373802,0.0,0.467292
intvelocity,step,1.0180,0.0,0.0,-0.5,0.0,0.0,0.0,0.00715,-0.465493,0.007024,0.0,-0.0,-0.00088,-0.503685,-0.00033,-0.0,-1.2e-05,-1.218647,-1.126553,-0.168964,-0.0,0.373643,0.0,0.467618
intvelocity,step,1.0200,0.0,0.0,-0.5,0.0,0.0,0.0,0.007149,-0.466501,0.007023,0.0,-0.0,-0.000883,-0.503693,-0.000337,-0.0,-1.2e-05,-1.218321,-1.126101,-0.16894,-0.0,0.373483,0.0,0.467943
intvelocity,step,1.0220,0.0,0.0,-0.5,0.0,0.0,0.0,0.007147,-0.467508,0.007022,0.0,-0.0,-0.000886,-0.503701,-0.000343,-0.0,-1.2e-05,-1.217993,-1.125647,-0.168916,-0.0,0.373324,0.0,0.468268
intvelocity,step,1.0240,0.0,0.0,-0.5,0.0,0.0,0.0,0.007145,-0.468516,0.007022,0.0,-0.0,-0.000889,-0.503709,-0.00035,-0.0,-1.2e-05,-1.217665,-1.125193,-0.168892,-0.0,0.373164,0.0,0.468593
intvelocity,step,1.0260,0.0,0.0,-0.5,0.0,0.0,0.0,0.007143,-0.469523,0.007021,0.0,-0.0,-0.000891,-0.503717,-0.000356,-0.0,-1.2e-05,-1.217335,-1.124738,-0.168867,-0.0,0.373003,0.0,0.468918
intvelocity,step,1.0280,0.0,0.0,-0.5,0.0,0.0,0.0,0.007142,-0.470531,0.00702,0.0,-0.0,-0.000894,-0.503724,-0.000362,-0.0,-1.2e-05,-1.217005,-1.124282,-0.168842,-0.0,0.372843,0.0,0.469242
intvelocity,step,1.0300,0.0,0.0,-0.5,0.0,0.0,0.0,0.00714,-0.471538,0.007019,0.0,-0.0,-0.000897,-0.503732,-0.000369,-0.0,-1.2e-05,-1.216673,-1.123825,-0.168817,-0.0,0.372682,0.0,0.469567
intvelocity,step,1.0320,0.0,0.0,-0.5,0.0,0.0,0.0,0.007138,-0.472546,0.007019,0.0,-0.0,-0.0009,-0.50374,-0.000375,-0.0,-1.2e-05,-1.216341,-1.123367,-0.168791,-0.0,0.37252,0.0,0.469891
intvelocity,step,1.0340,0.0,0.0,-0.5,0.0,0.0,0.0,0.007136,-0.473553,0.007018,0.0,-0.0,-0.000903,-0.503748,-0.000382,-0.0,-1.2e-05,-1.216007,-1.122909,-0.168766,-0.0,0.372359,0.0,0.470216
intvelocity,step,1.0360,0.0,0.0,-0.5,0.0,0.0,0.0,0.007134,-0.474561,0.007017,0.0,-0.0,-0.000906,-0.503756,-0.000388,-0.0,-1.2e-05,-1.215673,-1.122449,-0.16874,-0.0,0.372197,0.0,0.47054
intvelocity,step,1.0380,0.0,0.0,-0.5,0.0,0.0,0.0,0.007132,-0.475568,0.007016,0.0,-0.0,-0.000909,-0.503763,-0.000394,-0.0,-1.1e-05,-1.215337,-1.121989,-0.168713,-0.0,0.372034,0.0,0.470863
intvelocity,step,1.0400,0.0,0.0,-0.5,0.0,0.0,0.0,0.007131,-0.476576,0.007015,0.0,-0.0,-0.000912,-0.503771,-0.000401,-0.0,-1.1e-05,-1.215001,-1.121527,-0.168687,-0.0,0.371872,0.0,0.471187
intvelocity,step,1.0420,0.0,0.0,-0.5,0.0,0.0,0.0,0.007129,-0.477583,0.007015,0.0,-0.0,-0.000915,-0.503779,-0.000407,-0.0,-1.1e-05,-1.214664,-1.121065,-0.16866,-0.0,0.371709,0.0,0.471511
intvelocity,step,1.0440,0.0,0.0,-0.5,0.0,0.0,0.0,0.007127,-0.478591,0.007014,0.0,-0.0,-0.000918,-0.503787,-0.000413,-0.0,-1.1e-05,-1.214325,-1.120602,-0.168632,-0.0,0.371546,0.0,0.471834
intvelocity,step,1.0460,0.0,0.0,-0.5,0.0,0.0,0.0,0.007125,-0.479598,0.007013,0.0,-0.0,-0.00092,-0.503795,-0.00042,-0.0,-1.1e-05,-1.213986,-1.120138,-0.168605,-0.0,0.371382,0.0,0.472157
intvelocity,step,1.0480,0.0,0.0,-0.5,0.0,0.0,0.0,0.007123,-0.480606,0.007012,0.0,-0.0,-0.000923,-0.503802,-0.000426,-0.0,-1.1e-05,-1.213646,-1.119673,-0.168577,-0.0,0.371218,0.0,0.472481
intvelocity,step,1.0500,0.0,0.0,-0.5,0.0,0.0,0.0,0.007121,-0.481614,0.007011,0.0,-0.0,-0.000926,-0.50381,-0.000432,-0.0,-1.1e-05,-1.213304,-1.119207,-0.168549,-0.0,0.371054,0.0,0.472803
intvelocity,step,1.0520,0.0,0.0,-0.5,0.0,0.0,0.0,0.00712,-0.482621,0.00701,0.0,-0.0,-0.000929,-0.503818,-0.000438,-0.0,-1.1e-05,-1.212962,-1.11874,-0.16852,-0.0,0.370889,0.0,0.473126
intvelocity,step,1.0540,0.0,0.0,-0.5,0.0,0.0,0.0,0.007118,-0.483629,0.007009,0.0,-0.0,-0.000932,-0.503826,-0.000445,-0.0,-1.1e-05,-1.212619,-1.118272,-0.168492,-0.0,0.370724,0.0,0.473449
intvelocity,step,1.0560,0.0,0.0,-0.5,0.0,0.0,0.0,0.007116,-0.484636,0.007009,0.0,-0.0,-0.000935,-0.503834,-0.000451,-0.0,-1.1e-05,-1.212275,-1.117804,-0.168463,-0.0,0.370559,0.0,0.473771
intvelocity,step,1.0580,0.0,0.0,-0.5,0.0,0.0,0.0,0.007114,-0.485644,0.007008,0.0,-0.0,-0.000938,-0.503841,-0.000457,-0.0,-1.1e-05,-1.211929,-1.117334,-0.168433,-0.0,0.370393,0.0,0.474094
intvelocity,step,1.0600,0.0,0.0,-0.5,0.0,0.0,0.0,0.007112,-0.486652,0.007007,0.0,-0.0,-0.000941,-0.503849,-0.000463,-0.0,-1.1e-05,-1.211583,-1.116864,-0.168404,-0.0,0.370227,0.0,0.474416
intvelocity,step,1.0620,0.0,0.0,-0.5,0.0,0.0,0.0,0.00711,-0.48766,0.007006,0.0,-0.0,-0.000943,-0.503857,-0.00047,-0.0,-1.1e-05,-1.211236,-1.116393,-0.168374,-0.0,0.370061,0.0,0.474738
intvelocity,step,1.0640,0.0,0.0,-0.5,0.0,0.0,0.0,0.007108,-0.488667,0.007005,0.0,-0.0,-0.000946,-0.503865,-0.000476,-0.0,-1.1e-05,-1.210888,-1.11592,-0.168344,-0.0,0.369894,0.0,0.47506
intvelocity,step,1.0660,0.0,0.0,-0.5,0.0,0.0,0.0,0.007106,-0.489675,0.007004,0.0,-0.0,-0.000949,-0.503872,-0.000482,-0.0,-1e-05,-1.210539,-1.115447,-0.168313,-0.0,0.369727,0.0,0.475381
intvelocity,step,1.0680,0.0,0.0,-0.5,0.0,0.0,0.0,0.007105,-0.490683,0.007003,0.0,-0.0,-0.000952,-0.50388,-0.000488,-0.0,-1e-05,-1.210189,-1.114973,-0.168283,-0.0,0.36956,0.0,0.475703
intvelocity,step,1.0700,0.0,0.0,-0.5,0.0,0.0,0.0,0.007103,-0.491691,0.007002,0.0,-0.0,-0.000955,-0.503888,-0.000494,-0.0,-1e-05,-1.209838,-1.114499,-0.168252,-0.0,0.369392,0.0,0.476024
intvelocity,step,1.0720,0.0,0.0,-0.5,0.0,0.0,0.0,0.007101,-0.492698,0.007001,0.0,-0.0,-0.000958,-0.503896,-0.000501,-0.0,-1e-05,-1.209486,-1.114023,-0.16822,-0.0,0.369224,0.0,0.476345
intvelocity,step,1.0740,0.0,0.0,-0.5,0.0,0.0,0.0,0.007099,-0.493706,0.007,0.0,-0.0,-0.000961,-0.503903,-0.000507,-0.0,-1e-05,-1.209133,-1.113546,-0.168189,-0.0,0.369056,0.0,0.476667
intvelocity,step,1.0760,0.0,0.0,-0.5,0.0,0.0,0.0,0.007097,-0.494714,0.006999,0.0,-0.0,-0.000963,-0.503911,-0.000513,-0.0,-1e-05,-1.208779,-1.113069,-0.168157,-0.0,0.368887,0.0,0.476987
intvelocity,step,1.0780,0.0,0.0,-0.5,0.0,0.0,0.0,0.007095,-0.495722,0.006998,0.0,-0.0,-0.000966,-0.503919,-0.000519,-0.0,-1e-05,-1.208424,-1.11259,-0.168125,-0.0,0.368718,0.0,0.477308
intvelocity,step,1.0800,0.0,0.0,-0.5,0.0,0.0,0.0,0.007093,-0.49673,0.006997,0.0,-0.0,-0.000969,-0.503926,-0.000525,-0.0,-1e-05,-1.208068,-1.112111,-0.168092,-0.0,0.368549,0.0,0.477629
intvelocity,step,1.0820,0.0,0.0,-0.5,0.0,0.0,0.0,0.007091,-0.497738,0.006996,0.0,-0.0,-0.000972,-0.503934,-0.000531,-0.0,-1e-05,-1.207711,-1.111631,-0.16806,-0.0,0.368379,0.0,0.477949
intvelocity,step,1.0840,0.0,0.0,-0.5,0.0,0.0,0.0,0.007089,-0.498745,0.006995,0.0,-0.0,-0.000975,-0.503942,-0.000537,-0.0,-1e-05,-1.207354,-1.11115,-0.168027,-0.0,0.36821,0.0,0.478269
intvelocity,step,1.0860,0.0,0.0,-0.5,0.0,0.0,0.0,0.007087,-0.499753,0.006994,0.0,-0.0,-0.000978,-0.50395,-0.000543,-0.0,-1e-05,-1.206995,-1.110668,-0.167993,-0.0,0.368039,0.0,0.478589
intvelocity,step,1.0880,0.0,0.0,-0.5,0.0,0.0,0.0,0.007085,-0.500761,0.006992,0.0,-0.0,-0.000981,-0.503957,-0.00055,-0.0,-1e-05,-1.206635,-1.110185,-0.16796,-0.0,0.367869,0.0,0.478909
intvelocity,step,1.0900,0.0,0.0,-0.5,0.0,0.0,0.0,0.007083,-0.501769,0.006991,0.0,-0.0,-0.000983,-0.503965,-0.000556,-0.0,-1e-05,-1.206274,-1.109701,-0.167926,-0.0,0.367698,0.0,0.479229
intvelocity,step,1.0920,0.0,0.0,-0.5,0.0,0.0,0.0,0.007081,-0.502777,0.00699,0.0,-0.0,-0.000986,-0.503973,-0.000562,-0.0,-1e-05,-1.205913,-1.109217,-0.167892,-0.0,0.367527,0.0,0.479549
intvelocity,step,1.0940,0.0,0.0,-0.5,0.0,0.0,0.0,0.007079,-0.503785,0.006989,0.0,-0.0,-0.000989,-0.50398,-0.000568,-0.0,-1e-05,-1.20555,-1.108731,-0.167857,-0.0,0.367355,0.0,0.479868
intvelocity,step,1.0960,0.0,0.0,-0.5,0.0,0.0,0.0,0.007077,-0.504793,0.006988,0.0,-0.0,-0.000992,-0.503988,-0.000574,-0.0,-9e-06,-1.205187,-1.108245,-0.167823,-0.0,0.367183,0.0,0.480187
intvelocity,step,1.0980,0.0,0.0,-0.5,0.0,0.0,0.0,0.007075,-0.505801,0.006987,0.0,-0.0,-0.000995,-0.503996,-0.00058,-0.0,-9e-06,-1.204822,-1.107757,-0.167788,-0.0,0.367011,0.0,0.480506
intvelocity,step,1.1000,0.0,0.0,-0.5,0.0,0.0,0.0,0.007073,-0.506809,0.006986,0.0,-0.0,-0.000998,-0.504004,-0.000586,-0.0,-9e-06,-1.204457,-1.107269,-0.167753,-0.0,0.366838,0.0,0.480825
intvelocity,step,1.1020,0.0,0.0,-0.5,0.0,0.0,0.0,0.007071,-0.507817,0.006984,0.0,-0.0,-0.001001,-0.504011,-0.000592,-0.0,-9e-06,-1.20409,-1.10678,-0.167717,-0.0,0.366665,0.0,0.481144
intvelocity,step,1.1040,0.0,0.0,-0.5,0.0,0.0,0.0,0.007069,-0.508825,0.006983,0.0,-0.0,-0.001003,-0.504019,-0.000598,-0.0,-9e-06,-1.203723,-1.10629,-0.167681,-0.0,0.366492,0.0,0.481463
intvelocity,step,1.1060,0.0,0.0,-0.5,0.0,0.0,0.0,0.007067,-0.509833,0.006982,0.0,-0.0,-0.001006,-0.504027,-0.000604,-0.0,-9e-06,-1.203354,-1.105799,-0.167645,-0.0,0.366319,0.0,0.481781
intvelocity,step,1.1080,0.0,0.0,-0.5,0.0,0.0,0.0,0.007065,-0.510841,0.006981,0.0,-0.0,-0.001009,-0.504034,-0.00061,-0.0,-9e-06,-1.202985,-1.105308,-0.167609,-0.0,0.366145,0.0,0.482099
intvelocity,step,1.1100,0.0,0.0,-0.5,0.0,0.0,0.0,0.007063,-0.511849,0.00698,0.0,-0.0,-0.001012,-0.504042,-0.000616,-0.0,-9e-06,-1.202614,-1.104815,-0.167572,-0.0,0.365971,0.0,0.482417
intvelocity,step,1.1120,0.0,0.0,-0.5,0.0,0.0,0.0,0.007061,-0.512857,0.006978,0.0,-0.0,-0.001015,-0.50405,-0.000622,-0.0,-9e-06,-1.202243,-1.104321,-0.167535,-0.0,0.365796,0.0,0.482735
intvelocity,step,1.1140,0.0,0.0,-0.5,0.0,0.0,0.0,0.007059,-0.513866,0.006977,0.0,-0.0,-0.001018,-0.504057,-0.000628,-0.0,-9e-06,-1.201871,-1.103827,-0.167498,-0.0,0.365621,0.0,0.483053
intvelocity,step,1.1160,0.0,0.0,-0.5,0.0,0.0,0.0,0.007057,-0.514874,0.006976,0.0,-0.0,-0.00102,-0.504065,-0.000634,-0.0,-9e-06,-1.201498,-1.103332,-0.16746,-0.0,0.365446,0.0,0.483371
intvelocity,step,1.1180,0.0,0.0,-0.5,0.0,0.0,0.0,0.007055,-0.515882,0.006975,0.0,-0.0,-0.001023,-0.504073,-0.00064,-0.0,-9e-06,-1.201124,-1.102836,-0.167423,-0.0,0.365271,0.0,0.483688
intvelocity,step,1.1200,0.0,0.0,-0.5,0.0,0.0,0.0,0.007053,-0.51689,0.006973,0.0,-0.0,-0.001026,-0.50408,-0.000646,-0.0,-9e-06,-1.200748,-1.102339,-0.167385,-0.0,0.365095,0.0,0.484005
intvelocity,step,1.1220,0.0,0.0,-0.5,0.0,0.0,0.0,0.007051,-0.517898,0.006972,0.0,-0.0,-0.001029,-0.504088,-0.000652,-0.0,-9e-06,-1.200372,-1.101841,-0.167346,-0.0,0.364919,0.0,0.484322
intvelocity,step,1.1240,0.0,0.0,-0.5,0.0,0.0,0.0,0.007049,-0.518906,0.006971,0.0,-0.0,-0.001032,-0.504096,-0.000658,-0.0,-9e-06,-1.199995,-1.101342,-0.167308,-0.0,0.364742,0.0,0.484639
intvelocity,step,1.1260,0.0,0.0,-0.5,0.0,0.0,0.0,0.007047,-0.519915,0.006969,0.0,-0.0,-0.001035,-0.504103,-0.000664,-0.0,-9e-06,-1.199617,-1.100842,-0.167269,-0.0,0.364565,0.0,0.484956
intvelocity,step,1.1280,0.0,0.0,-0.5,0.0,0.0,0.0,0.007045,-0.520923,0.006968,0.0,-0.0,-0.001037,-0.504111,-0.000669,-0.0,-9e-06,-1.199238,-1.100342,-0.16723,-0.0,0.364388,0.0,0.485273
intvelocity,step,1.1300,0.0,0.0,-0.5,0.0,0.0,0.0,0.007043,-0.521931,0.006967,0.0,-0.0,-0.00104,-0.504118,-0.000675,-0.0,-8e-06,-1.198858,-1.09984,-0.16719,-0.0,0.364211,0.0,0.485589
intvelocity,step,1.1320,0.0,0.0,-0.5,0.0,0.0,0.0,0.007041,-0.522939,0.006965,0.0,-0.0,-0.001043,-0.504126,-0.000681,-0.0,-8e-06,-1.198478,-1.099338,-0.167151,-0.0,0.364033,0.0,0.485905
intvelocity,step,1.1340,0.0,0.0,-0.5,0.0,0.0,0.0,0.007038,-0.523948,0.006964,0.0,-0.0,-0.001046,-0.504134,-0.000687,-0.0,-8e-06,-1.198096,-1.098835,-0.167111,-0.0,0.363855,0.0,0.486221
intvelocity,step,1.1360,0.0,0.0,-0.5,0.0,0.0,0.0,0.007036,-0.524956,0.006962,0.0,-0.0,-0.001049,-0.504141,-0.000693,-0.0,-8e-06,-1.197713,-1.098331,-0.167071,-0.0,0.363676,0.0,0.486537
intvelocity,step,1.1380,0.0,0.0,-0.5,0.0,0.0,0.0,0.007034,-0.525964,0.006961,0.0,-0.0,-0.001051,-0.504149,-0.000699,-0.0,-8e-06,-1.197329,-1.097826,-0.16703,-0.0,0.363498,0.0,0.486853
intvelocity,step,1.1400,0.0,0.0,-0.5,0.0,0.0,0.0,0.007032,-0.526972,0.00696,0.0,-0.0,-0.001054,-0.504157,-0.000705,-0.0,-8e-06,-1.196945,-1.09732,-0.166989,-0.0,0.363318,0.0,0.487169
intvelocity,step,1.1420,0.0,0.0,-0.5,0.0,0.0,0.0,0.00703,-0.527981,0.006958,0.0,-0.0,-0.001057,-0.504164,-0.000711,-0.0,-8e-06,-1.196559,-1.096813,-0.166948,-0.0,0.363139,0.0,0.487484
intvelocity,step,1.1440,0.0,0.0,-0.5,0.0,0.0,0.0,0.007028,-0.528989,0.006957,0.0,-0.0,-0.00106,-0.504172,-0.000716,-0.0,-8e-06,-1.196172,-1.096306,-0.166907,-0.0,0.362959,0.0,0.487799
intvelocity,step,1.1460,0.0,0.0,-0.5,0.0,0.0,0.0,0.007026,-0.529997,0.006955,0.0,-0.0,-0.001063,-0.504179,-0.000722,-0.0,-8e-06,-1.195785,-1.095797,-0.166865,-0.0,0.362779,0.0,0.488114
intvelocity,step,1.1480,0.0,0.0,-0.5,0.0,0.0,0.0,0.007024,-0.531006,0.006954,0.0,-0.0,-0.001066,-0.504187,-0.000728,-0.0,-8e-06,-1.195396,-1.095288,-0.166823,-0.0,0.362599,0.0,0.488429
intvelocity,step,1.1500,0.0,0.0,-0.5,0.0,0.0,0.0,0.007022,-0.532014,0.006952,0.0,-0.0,-0.001068,-0.504195,-0.000734,-0.0,-8e-06,-1.195007,-1.094778,-0.166781,-0.0,0.362418,0.0,0.488744
intvelocity,step,1.1520,0.0,0.0,-0.5,0.0,0.0,0.0,0.007019,-0.533023,0.006951,0.0,-0.0,-0.001071,-0.504202,-0.00074,-0.0,-8e-06,-1.194616,-1.094267,-0.166739,-0.0,0.362237,0.0,0.489058
intvelocity,step,1.1540,0.0,0.0,-0.5,0.0,0.0,0.0,0.007017,-0.534031,0.006949,0.0,-0.0,-0.001074,-0.50421,-0.000745,-0.0,-8e-06,-1.194225,-1.093755,-0.166696,-0.0,0.362056,0.0,0.489373
intvelocity,step,1.1560,0.0,0.0,-0.5,0.0,0.0,0.0,0.007015,-0.53504,0.006948,0.0,-0.0,-0.001077,-0.504217,-0.000751,-0.0,-8e-06,-1.193833,-1.093242,-0.166653,-0.0,0.361874,0.0,0.489687
intvelocity,step,1.1580,0.0,0.0,-0.5,0.0,0.0,0.0,0.007013,-0.536048,0.006946,0.0,-0.0,-0.00108,-0.504225,-0.000757,-0.0,-8e-06,-1.193439,-1.092728,-0.16661,-0.0,0.361692,0.0,0.490001
intvelocity,step,1.1600,0.0,0.0,-0.5,0.0,0.0,0.0,0.007011,-0.537056,0.006945,0.0,-0.0,-0.001082,-0.504233,-0.000763,-0.0,-8e-06,-1.193045,-1.092214,-0.166567,-0.0,0.36151,0.0,0.490315
intvelocity,step,1.1620,0.0,0.0,-0.5,0.0,0.0,0.0,0.007009,-0.538065,0.006943,0.0,-0.0,-0.001085,-0.50424,-0.000769,-0.0,-8e-06,-1.19265,-1.091698,-0.166523,-0.0,0.361327,0.0,0.490628
intvelocity,step,1.1640,0.0,0.0,-0.5,0.0,0.0,0.0,0.007006,-0.539073,0.006942,0.0,-0.0,-0.001088,-0.504248,-0.000774,-0.0,-8e-06,-1.192254,-1.091182,-0.166479,-0.0,0.361144,0.0,0.490942
intvelocity,step,1.1660,0.0,0.0,-0.5,0.0,0.0,0.0,0.007004,-0.540082,0.00694,0.0,-0.0,-0.001091,-0.504255,-0.00078,-0.0,-8e-06,-1.191857,-1.090665,-0.166435,-0.0,0.360961,0.0,0.491255
